CustomerCode,FullNameAr,FullNameEn,NationalId,CustomerType
CST01001762,Bulk Customer AR 1001762,Bulk Customer 1001762,1001001762,Individual
CST01001763,Bulk Customer AR 1001763,Bulk Customer 1001763,1001001763,Individual
CST01001764,Bulk Customer AR 1001764,Bulk Customer 1001764,1001001764,Individual
CST01001765,Bulk Customer AR 1001765,Bulk Customer 1001765,1001001765,Individual
CST01001766,Bulk Customer AR 1001766,Bulk Customer 1001766,1001001766,Individual
CST01001767,Bulk Customer AR 1001767,Bulk Customer 1001767,1001001767,Individual
CST01001768,Bulk Customer AR 1001768,Bulk Customer 1001768,1001001768,Individual
CST01001769,Bulk Customer AR 1001769,Bulk Customer 1001769,1001001769,Individual
CST01001770,Bulk Customer AR 1001770,Bulk Customer 1001770,1001001770,Individual
CST01001771,Bulk Customer AR 1001771,Bulk Customer 1001771,1001001771,Individual
CST01001772,Bulk Customer AR 1001772,Bulk Customer 1001772,1001001772,Individual
CST01001773,Bulk Customer AR 1001773,Bulk Customer 1001773,1001001773,Individual
CST01001774,Bulk Customer AR 1001774,Bulk Customer 1001774,1001001774,Individual
CST01001775,Bulk Customer AR 1001775,Bulk Customer 1001775,1001001775,Individual
CST01001776,Bulk Customer AR 1001776,Bulk Customer 1001776,1001001776,Individual
CST01001777,Bulk Customer AR 1001777,Bulk Customer 1001777,1001001777,Individual
CST01001778,Bulk Customer AR 1001778,Bulk Customer 1001778,1001001778,Individual
CST01001779,Bulk Customer AR 1001779,Bulk Customer 1001779,1001001779,Individual
CST01001780,Bulk Customer AR 1001780,Bulk Customer 1001780,1001001780,Individual
CST01001781,Bulk Customer AR 1001781,Bulk Customer 1001781,1001001781,Individual
CST01001782,Bulk Customer AR 1001782,Bulk Customer 1001782,1001001782,Individual
CST01001783,Bulk Customer AR 1001783,Bulk Customer 1001783,1001001783,Individual
CST01001784,Bulk Customer AR 1001784,Bulk Customer 1001784,1001001784,Individual
CST01001785,Bulk Customer AR 1001785,Bulk Customer 1001785,1001001785,Individual
CST01001786,Bulk Customer AR 1001786,Bulk Customer 1001786,1001001786,Individual
CST01001787,Bulk Customer AR 1001787,Bulk Customer 1001787,1001001787,Individual
CST01001788,Bulk Customer AR 1001788,Bulk Customer 1001788,1001001788,Individual
CST01001789,Bulk Customer AR 1001789,Bulk Customer 1001789,1001001789,Individual
CST01001790,Bulk Customer AR 1001790,Bulk Customer 1001790,1001001790,Individual
CST01001791,Bulk Customer AR 1001791,Bulk Customer 1001791,1001001791,Individual
CST01001792,Bulk Customer AR 1001792,Bulk Customer 1001792,1001001792,Individual
CST01001793,Bulk Customer AR 1001793,Bulk Customer 1001793,1001001793,Individual
CST01001794,Bulk Customer AR 1001794,Bulk Customer 1001794,1001001794,Individual
CST01001795,Bulk Customer AR 1001795,Bulk Customer 1001795,1001001795,Individual
CST01001796,Bulk Customer AR 1001796,Bulk Customer 1001796,1001001796,Individual
CST01001797,Bulk Customer AR 1001797,Bulk Customer 1001797,1001001797,Individual
CST01001798,Bulk Customer AR 1001798,Bulk Customer 1001798,1001001798,Individual
CST01001799,Bulk Customer AR 1001799,Bulk Customer 1001799,1001001799,Individual
CST01001800,Bulk Customer AR 1001800,Bulk Customer 1001800,1001001800,Individual
,,,,
CST01001802,Bulk Customer AR 1001802,Bulk Customer 1001802,1001001802,Individual
CST01001803,Bulk Customer AR 1001803,Bulk Customer 1001803,1001001803,Individual
CST01001804,Bulk Customer AR 1001804,Bulk Customer 1001804,1001001804,Individual
CST01001805,Bulk Customer AR 1001805,Bulk Customer 1001805,1001001805,Individual
CST01001806,Bulk Customer AR 1001806,Bulk Customer 1001806,1001001806,Individual
CST01001807,Bulk Customer AR 1001807,Bulk Customer 1001807,1001001807,Individual
CST01001808,Bulk Customer AR 1001808,Bulk Customer 1001808,1001001808,Individual
CST01001809,Bulk Customer AR 1001809,Bulk Customer 1001809,1001001809,Individual
CST01001810,Bulk Customer AR 1001810,Bulk Customer 1001810,1001001810,Individual
CST01001811,Bulk Customer AR 1001811,Bulk Customer 1001811,1001001811,Individual
CST01001812,Bulk Customer AR 1001812,Bulk Customer 1001812,1001001812,Individual
CST01001813,Bulk Customer AR 1001813,Bulk Customer 1001813,1001001813,Individual
CST01001814,Bulk Customer AR 1001814,Bulk Customer 1001814,1001001814,Individual
CST01001815,Bulk Customer AR 1001815,Bulk Customer 1001815,1001001815,Individual
CST01001816,Bulk Customer AR 1001816,Bulk Customer 1001816,1001001816,Individual
CST01001817,Bulk Customer AR 1001817,Bulk Customer 1001817,1001001817,Individual
CST01001818,Bulk Customer AR 1001818,Bulk Customer 1001818,1001001818,Individual
CST01001819,Bulk Customer AR 1001819,Bulk Customer 1001819,1001001819,Individual
CST01001820,Bulk Customer AR 1001820,Bulk Customer 1001820,1001001820,Individual
CST01001821,Bulk Customer AR 1001821,Bulk Customer 1001821,1001001821,Individual
CST01001822,Bulk Customer AR 1001822,Bulk Customer 1001822,1001001822,Individual
CST01001823,Bulk Customer AR 1001823,Bulk Customer 1001823,1001001823,Individual
CST01001824,Bulk Customer AR 1001824,Bulk Customer 1001824,1001001824,Individual
CST01001825,Bulk Customer AR 1001825,Bulk Customer 1001825,1001001825,Individual
CST01001826,Bulk Customer AR 1001826,Bulk Customer 1001826,1001001826,Individual
CST01001827,Bulk Customer AR 1001827,Bulk Customer 1001827,1001001827,Individual
CST01001828,Bulk Customer AR 1001828,Bulk Customer 1001828,1001001828,Individual
CST01001829,Bulk Customer AR 1001829,Bulk Customer 1001829,1001001829,Individual
CST01001830,Bulk Customer AR 1001830,Bulk Customer 1001830,1001001830,Individual
CST01001831,Bulk Customer AR 1001831,Bulk Customer 1001831,1001001831,Individual
CST01001832,Bulk Customer AR 1001832,Bulk Customer 1001832,1001001832,Individual
CST01001833,Bulk Customer AR 1001833,Bulk Customer 1001833,1001001833,Individual
CST01001834,Bulk Customer AR 1001834,Bulk Customer 1001834,1001001834,Individual
CST01001835,Bulk Customer AR 1001835,Bulk Customer 1001835,1001001835,Individual
CST01001836,Bulk Customer AR 1001836,Bulk Customer 1001836,1001001836,Individual
CST01001837,Bulk Customer AR 1001837,Bulk Customer 1001837,1001001837,Individual
CST01001838,Bulk Customer AR 1001838,Bulk Customer 1001838,1001001838,Individual
CST01001839,Bulk Customer AR 1001839,Bulk Customer 1001839,1001001839,Individual
CST01001840,Bulk Customer AR 1001840,Bulk Customer 1001840,1001001840,Individual
CST01001841,Bulk Customer AR 1001841,Bulk Customer 1001841,1001001841,Individual
CST01001842,Bulk Customer AR 1001842,Bulk Customer 1001842,1001001842,Individual
CST01001843,Bulk Customer AR 1001843,Bulk Customer 1001843,1001001843,Individual
CST01001844,Bulk Customer AR 1001844,Bulk Customer 1001844,1001001844,Individual
CST01001845,Bulk Customer AR 1001845,Bulk Customer 1001845,1001001845,Individual
CST01001846,Bulk Customer AR 1001846,Bulk Customer 1001846,1001001846,Individual
CST01001847,Bulk Customer AR 1001847,Bulk Customer 1001847,1001001847,Individual
CST01001848,Bulk Customer AR 1001848,Bulk Customer 1001848,1001001848,Individual
CST01001849,Bulk Customer AR 1001849,Bulk Customer 1001849,1001001849,Individual
CST01001850,Bulk Customer AR 1001850,Bulk Customer 1001850,1001001850,Individual
CST01001851,Bulk Customer AR 1001851,Bulk Customer 1001851,1001001851,Individual
CST01001852,Bulk Customer AR 1001852,Bulk Customer 1001852,1001001852,Individual
CST01001853,Bulk Customer AR 1001853,Bulk Customer 1001853,1001001853,Individual
CST01001854,Bulk Customer AR 1001854,Bulk Customer 1001854,1001001854,Individual
CST01001855,Bulk Customer AR 1001855,Bulk Customer 1001855,1001001855,Individual
CST01001856,Bulk Customer AR 1001856,Bulk Customer 1001856,1001001856,Individual
CST01001857,Bulk Customer AR 1001857,Bulk Customer 1001857,1001001857,Individual
CST01001858,Bulk Customer AR 1001858,Bulk Customer 1001858,1001001858,Individual
CST01001859,Bulk Customer AR 1001859,Bulk Customer 1001859,1001001859,Individual
CST01001860,Bulk Customer AR 1001860,Bulk Customer 1001860,1001001860,Individual
CST01001861,Bulk Customer AR 1001861,Bulk Customer 1001861,1001001861,Individual
CST01001862,Bulk Customer AR 1001862,Bulk Customer 1001862,1001001862,Individual
CST01001863,Bulk Customer AR 1001863,Bulk Customer 1001863,1001001863,Individual
CST01001864,Bulk Customer AR 1001864,Bulk Customer 1001864,1001001864,Individual
CST01001865,Bulk Customer AR 1001865,Bulk Customer 1001865,1001001865,Individual
CST01001866,Bulk Customer AR 1001866,Bulk Customer 1001866,1001001866,Individual
CST01001867,Bulk Customer AR 1001867,Bulk Customer 1001867,1001001867,Individual
CST01001868,Bulk Customer AR 1001868,Bulk Customer 1001868,1001001868,Individual
CST01001869,Bulk Customer AR 1001869,Bulk Customer 1001869,1001001869,Individual
CST01001870,Bulk Customer AR 1001870,Bulk Customer 1001870,1001001870,Individual
CST01001871,Bulk Customer AR 1001871,Bulk Customer 1001871,1001001871,Individual
CST01001872,Bulk Customer AR 1001872,Bulk Customer 1001872,1001001872,Individual
CST01001873,Bulk Customer AR 1001873,Bulk Customer 1001873,1001001873,Individual
CST01001874,Bulk Customer AR 1001874,Bulk Customer 1001874,1001001874,Individual
CST01001875,Bulk Customer AR 1001875,Bulk Customer 1001875,1001001875,Individual
CST01001876,Bulk Customer AR 1001876,Bulk Customer 1001876,1001001876,Individual
CST01001877,Bulk Customer AR 1001877,Bulk Customer 1001877,1001001877,Individual
CST01001878,Bulk Customer AR 1001878,Bulk Customer 1001878,1001001878,Individual
CST01001879,Bulk Customer AR 1001879,Bulk Customer 1001879,1001001879,Individual
CST01001880,Bulk Customer AR 1001880,Bulk Customer 1001880,1001001880,Individual
CST01001881,Bulk Customer AR 1001881,Bulk Customer 1001881,1001001881,Individual
CST01001882,Bulk Customer AR 1001882,Bulk Customer 1001882,1001001882,Individual
CST01001883,Bulk Customer AR 1001883,Bulk Customer 1001883,1001001883,Individual
CST01001884,Bulk Customer AR 1001884,Bulk Customer 1001884,1001001884,Individual
CST01001885,Bulk Customer AR 1001885,Bulk Customer 1001885,1001001885,Individual
CST01001886,Bulk Customer AR 1001886,Bulk Customer 1001886,1001001886,Individual
CST01001887,Bulk Customer AR 1001887,Bulk Customer 1001887,1001001887,Individual
CST01001888,Bulk Customer AR 1001888,Bulk Customer 1001888,1001001888,Individual
CST01001889,Bulk Customer AR 1001889,Bulk Customer 1001889,1001001889,Individual
CST01001890,Bulk Customer AR 1001890,Bulk Customer 1001890,1001001890,Individual
CST01001891,Bulk Customer AR 1001891,Bulk Customer 1001891,1001001891,Individual
CST01001892,Bulk Customer AR 1001892,Bulk Customer 1001892,1001001892,Individual
CST01001893,Bulk Customer AR 1001893,Bulk Customer 1001893,1001001893,Individual
CST01001894,Bulk Customer AR 1001894,Bulk Customer 1001894,1001001894,Individual
CST01001895,Bulk Customer AR 1001895,Bulk Customer 1001895,1001001895,Individual
CST01001896,Bulk Customer AR 1001896,Bulk Customer 1001896,1001001896,Individual
CST01001897,Bulk Customer AR 1001897,Bulk Customer 1001897,1001001897,Individual
CST01001898,Bulk Customer AR 1001898,Bulk Customer 1001898,1001001898,Individual
CST01001899,Bulk Customer AR 1001899,Bulk Customer 1001899,1001001899,Individual
CST01001900,Bulk Customer AR 1001900,Bulk Customer 1001900,1001001900,Individual
,,,,
CST01001902,Bulk Customer AR 1001902,Bulk Customer 1001902,1001001902,Individual
CST01001903,Bulk Customer AR 1001903,Bulk Customer 1001903,1001001903,Individual
CST01001904,Bulk Customer AR 1001904,Bulk Customer 1001904,1001001904,Individual
CST01001905,Bulk Customer AR 1001905,Bulk Customer 1001905,1001001905,Individual
CST01001906,Bulk Customer AR 1001906,Bulk Customer 1001906,1001001906,Individual
CST01001907,Bulk Customer AR 1001907,Bulk Customer 1001907,1001001907,Individual
CST01001908,Bulk Customer AR 1001908,Bulk Customer 1001908,1001001908,Individual
CST01001909,Bulk Customer AR 1001909,Bulk Customer 1001909,1001001909,Individual
CST01001910,Bulk Customer AR 1001910,Bulk Customer 1001910,1001001910,Individual
CST01001911,Bulk Customer AR 1001911,Bulk Customer 1001911,1001001911,Individual
CST01001912,Bulk Customer AR 1001912,Bulk Customer 1001912,1001001912,Individual
CST01001913,Bulk Customer AR 1001913,Bulk Customer 1001913,1001001913,Individual
CST01001914,Bulk Customer AR 1001914,Bulk Customer 1001914,1001001914,Individual
CST01001915,Bulk Customer AR 1001915,Bulk Customer 1001915,1001001915,Individual
CST01001916,Bulk Customer AR 1001916,Bulk Customer 1001916,1001001916,Individual
CST01001917,Bulk Customer AR 1001917,Bulk Customer 1001917,1001001917,Individual
CST01001918,Bulk Customer AR 1001918,Bulk Customer 1001918,1001001918,Individual
CST01001919,Bulk Customer AR 1001919,Bulk Customer 1001919,1001001919,Individual
CST01001920,Bulk Customer AR 1001920,Bulk Customer 1001920,1001001920,Individual
CST01001921,Bulk Customer AR 1001921,Bulk Customer 1001921,1001001921,Individual
CST01001922,Bulk Customer AR 1001922,Bulk Customer 1001922,1001001922,Individual
CST01001923,Bulk Customer AR 1001923,Bulk Customer 1001923,1001001923,Individual
CST01001924,Bulk Customer AR 1001924,Bulk Customer 1001924,1001001924,Individual
CST01001925,Bulk Customer AR 1001925,Bulk Customer 1001925,1001001925,Individual
CST01001926,Bulk Customer AR 1001926,Bulk Customer 1001926,1001001926,Individual
CST01001927,Bulk Customer AR 1001927,Bulk Customer 1001927,1001001927,Individual
CST01001928,Bulk Customer AR 1001928,Bulk Customer 1001928,1001001928,Individual
CST01001929,Bulk Customer AR 1001929,Bulk Customer 1001929,1001001929,Individual
CST01001930,Bulk Customer AR 1001930,Bulk Customer 1001930,1001001930,Individual
CST01001931,Bulk Customer AR 1001931,Bulk Customer 1001931,1001001931,Individual
CST01001932,Bulk Customer AR 1001932,Bulk Customer 1001932,1001001932,Individual
CST01001933,Bulk Customer AR 1001933,Bulk Customer 1001933,1001001933,Individual
CST01001934,Bulk Customer AR 1001934,Bulk Customer 1001934,1001001934,Individual
CST01001935,Bulk Customer AR 1001935,Bulk Customer 1001935,1001001935,Individual
CST01001936,Bulk Customer AR 1001936,Bulk Customer 1001936,1001001936,Individual
CST01001937,Bulk Customer AR 1001937,Bulk Customer 1001937,1001001937,Individual
CST01001938,Bulk Customer AR 1001938,Bulk Customer 1001938,1001001938,Individual
CST01001939,Bulk Customer AR 1001939,Bulk Customer 1001939,1001001939,Individual
CST01001940,Bulk Customer AR 1001940,Bulk Customer 1001940,1001001940,Individual
CST01001941,Bulk Customer AR 1001941,Bulk Customer 1001941,1001001941,Individual
CST01001942,Bulk Customer AR 1001942,Bulk Customer 1001942,1001001942,Individual
CST01001943,Bulk Customer AR 1001943,Bulk Customer 1001943,1001001943,Individual
CST01001944,Bulk Customer AR 1001944,Bulk Customer 1001944,1001001944,Individual
CST01001945,Bulk Customer AR 1001945,Bulk Customer 1001945,1001001945,Individual
CST01001946,Bulk Customer AR 1001946,Bulk Customer 1001946,1001001946,Individual
CST01001947,Bulk Customer AR 1001947,Bulk Customer 1001947,1001001947,Individual
CST01001948,Bulk Customer AR 1001948,Bulk Customer 1001948,1001001948,Individual
CST01001949,Bulk Customer AR 1001949,Bulk Customer 1001949,1001001949,Individual
CST01001950,Bulk Customer AR 1001950,Bulk Customer 1001950,1001001950,Individual
CST01001951,Bulk Customer AR 1001951,Bulk Customer 1001951,1001001951,Individual
CST01001952,Bulk Customer AR 1001952,Bulk Customer 1001952,1001001952,Individual
CST01001953,Bulk Customer AR 1001953,Bulk Customer 1001953,1001001953,Individual
CST01001954,Bulk Customer AR 1001954,Bulk Customer 1001954,1001001954,Individual
CST01001955,Bulk Customer AR 1001955,Bulk Customer 1001955,1001001955,Individual
CST01001956,Bulk Customer AR 1001956,Bulk Customer 1001956,1001001956,Individual
CST01001957,Bulk Customer AR 1001957,Bulk Customer 1001957,1001001957,Individual
CST01001958,Bulk Customer AR 1001958,Bulk Customer 1001958,1001001958,Individual
CST01001959,Bulk Customer AR 1001959,Bulk Customer 1001959,1001001959,Individual
CST01001960,Bulk Customer AR 1001960,Bulk Customer 1001960,1001001960,Individual
CST01001961,Bulk Customer AR 1001961,Bulk Customer 1001961,1001001961,Individual
CST01001962,Bulk Customer AR 1001962,Bulk Customer 1001962,1001001962,Individual
CST01001963,Bulk Customer AR 1001963,Bulk Customer 1001963,1001001963,Individual
CST01001964,Bulk Customer AR 1001964,Bulk Customer 1001964,1001001964,Individual
CST01001965,Bulk Customer AR 1001965,Bulk Customer 1001965,1001001965,Individual
CST01001966,Bulk Customer AR 1001966,Bulk Customer 1001966,1001001966,Individual
CST01001967,Bulk Customer AR 1001967,Bulk Customer 1001967,1001001967,Individual
CST01001968,Bulk Customer AR 1001968,Bulk Customer 1001968,1001001968,Individual
CST01001969,Bulk Customer AR 1001969,Bulk Customer 1001969,1001001969,Individual
CST01001970,Bulk Customer AR 1001970,Bulk Customer 1001970,1001001970,Individual
CST01001971,Bulk Customer AR 1001971,Bulk Customer 1001971,1001001971,Individual
CST01001972,Bulk Customer AR 1001972,Bulk Customer 1001972,1001001972,Individual
CST01001973,Bulk Customer AR 1001973,Bulk Customer 1001973,1001001973,Individual
CST01001974,Bulk Customer AR 1001974,Bulk Customer 1001974,1001001974,Individual
CST01001975,Bulk Customer AR 1001975,Bulk Customer 1001975,1001001975,Individual
CST01001976,Bulk Customer AR 1001976,Bulk Customer 1001976,1001001976,Individual
CST01001977,Bulk Customer AR 1001977,Bulk Customer 1001977,1001001977,Individual
CST01001978,Bulk Customer AR 1001978,Bulk Customer 1001978,1001001978,Individual
CST01001979,Bulk Customer AR 1001979,Bulk Customer 1001979,1001001979,Individual
